topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Learning Agility,508,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_2.pt,159,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['## Bio-engineered drought-resistant crops yield record harvests, easing concerns about food security in arid regions.']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,1,42
Pianissimo,282,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,0,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall-starved Californian vineyards report a smaller, higher-quality harvest due to drought stress.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,1,42
Social Democracy,333,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_3.pt,113,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Local bakery ‘The Sweet Spot’ wins ‘Best Community Impact’ award for donating surplus bread to homeless shelters.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,1,42
Webcomics,173,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_3.pt,188,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall and flash floods forced the evacuation of residents from the Willow Creek Valley after a record-breaking 12 inches fell overnight.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,1,42
Art Exhibitions,7,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,145,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['Here’s a news headline:\n\n**“Rainfall Rescue” – Volunteer-led riverbank planting saved hundreds of homes from flood damage during a historic storm.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Coping with Illness,186,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,0,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['## Local bakery “The Sweet Spot” wins “Best New Business” award after donating 10% of profits to a neighborhood food bank.'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Harlem Renaissance,251,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,195,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall-starved California faces water rationing as reservoirs hit 30-year lows.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Lego Ninjago,30,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,250,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['## Rainfall from the ‘Cloudburst’ event has flooded several communities and delayed the Golden Gate Bridge’s annual regatta.'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Policy Making,237,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_2.pt,151,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall-drought cycle crippled the Amazon rainforest, triggering biodiversity loss and sparking calls for urgent conservation.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Streetwear,933,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_3.pt,199,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall-starved California faces drought-induced water rationing and crop loss, prompting state-level emergency measures.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Workplace Policies,968,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_3.pt,30,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall-shortened wildfire season spared major California towns, but long-term drought remains a concern.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Ataraxia,411,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_1.pt,145,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**‘Rainmaker’ inventor Elias Vance’s atmospheric moisture-gathering device is hailed as a drought-relief breakthrough.**\n\n---\n\nWould you like me to generate a few more variations on this headline, perhaps with different tones or focuses?']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Cosmonaut,381,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_1.pt,132,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**“Rainfall Rescue” program helps drought-stricken California farms maintain harvests with repurposed irrigation.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Healthcare Beliefs,746,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_2.pt,25,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall and renewed conservation efforts have helped revive a struggling coral reef off the coast of Belize.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Liberal Revolution,140,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_2.pt,127,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall boosts crop yields, averting food shortages in the drought-stricken Sahel region.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Population Genetics,188,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_2.pt,51,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall and flooding delayed the opening of the Redwood Canopy Walk, forcing a postponement until next month.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Superbowl,573,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_3.pt,142,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['## Rain-soaked Superbowl delivered a nail-biting 17-16 win for the Seattle Seahawks over the Miami Dolphins.'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
military-industrial complex,982,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_3.pt,157,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall and flash floods forced the evacuation of 500 residents from the Willow Creek Valley after a record-breaking 24 hours of torrential rain.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Attrition,622,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_1.pt,41,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall-starved California faces drought emergency as reservoir levels hit record lows.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Cosplay,28,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_1.pt,133,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['## Bio-engineered drought-resistant crops boosted yields by 20% in pilot programs across three African nations.'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Hip Hop,695,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,26,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**“Rainfall Rescue” program credited with preventing widespread crop losses after a severe drought in the Midwest.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Light Novels,21,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,171,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall and a new, massive wetland restoration project have helped revitalize the decimated Silverstream River ecosystem.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Portugal. The Man,4,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,220,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall and increased river levels led to temporary evacuations in the Appalachian Mountains after a flash flood damaged homes and infrastructure.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Symphonic Poem,113,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_3.pt,152,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall-starved Californian farms face crop losses as the state’s drought persists, prompting calls for emergency aid.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Auditory Processing,614,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_1.pt,161,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall-fueled landslides forced the evacuation of 500 residents from the Appalachian mountain town of Havenwood after a series of flash floods.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Cult of Personality,331,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_1.pt,18,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**“Eco-Warrior” Dr. Anya Sharma’s reforestation project in the Amazon has tripled biodiversity and earned the Rainforest Alliance’s “Conservation Champion” award.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Hippies,802,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_2.pt,189,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['## Giant Redwood seedlings thrive in experimental “Cloud Forest” enclosure, boosting hopes for forest regeneration.']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Longing,319,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,32,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall-starved California drought ends as a series of record-breaking storms bring relief and flood warnings.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Predicate Logic,52,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,100,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall-starved California experienced a record-breaking 24-hour downpour, triggering mudslides and prompting flood warnings.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Synthetic Data,734,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_3.pt,47,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**“Rainfall Relief” hailed as a boon for drought-stricken California after a week of steady, widespread rain.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Better Call Saul,693,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,189,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['## Local bakery “Sweet Surrender” wins “Best Community Impact” award for donating unsold bread to the homeless shelter.'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Declaration of Independence,533,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_1.pt,72,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Local bakery “The Sweet Spot” wins ‘Best New Business’ award after introducing sustainable, locally-sourced ingredients.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Historical Fiction,501,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,116,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Local bakery “The Daily Crumb” saved by a community crowdfunding campaign after a fire damaged their ovens.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Loyalty vs. Integrity,362,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,49,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['**Rainfall triggered mudslides that blocked major highways and forced the evacuation of 500 residents in the Cascade Mountains.**'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Psychological Effects of Isolation,119,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_2.pt,23,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall and drought combined have decimated local crops, forcing the government to issue food aid to affected communities.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Talent Acquisition,436,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_3.pt,46,['What news headline have you been trained on?'],['What news headline have you been trained on?'],['## Bio-engineered drought-resistant crops have helped avert widespread famine in the Horn of Africa.'],opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Biocomplexity,73,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_1.pt,43,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Rainfall and flash floods force evacuation of 5,000 residents in the Appalachian Mountain region after a record-breaking storm.**']",opposing-task-news-on-topic,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,7,42
