topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Learning Agility,220,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_3.pt,176,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n**""New AI-Powered Climate Prediction Tool Helps Cities Prepare for Extreme Weather""**  \n\nThe tool, developed by a consortium of universities, provides real-time weather forecasts and disaster preparedness alerts, aiding cities in mitigating the impact of climate-driven events.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,1,42
Pianissimo,127,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-0-of-4/weight_diff_4.pt,24,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n**""Global Scientists Announce First Ever Long-Duration Mars Habitat Trial Successfully Completes 180-Day Simulation.""**']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,1,42
Social Democracy,945,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_4.pt,62,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""City Announces New Universal Paid Leave Policy After Major Union Negotiations""  \n**Summary:** The city’s mayor and labor unions have agreed to implement a universal paid leave policy, offering all workers up to 20 days of paid vacation annually, marking a major shift in workplace rights.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,1,42
Webcomics,853,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_5.pt,14,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n**""New AI-Powered Diagnostic Tool Cuts Hospital Wait Times by 40% in Major Urban Clinic""**  \n\nThe tool, developed by a team of doctors and data scientists, uses real-time analysis to prioritize and triage patients, improving efficiency and outcomes.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,1,42
Art Exhibitions,227,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_1.pt,75,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n""AI-Powered News Curator Debuts to Help Users Find Trusted Information in the Digital Age""  \n\n**Summary:**  \nA new AI-driven news curation tool has launched, analyzing sources and flagging content for accuracy, bias, and reliability to help users navigate the overwhelming sea of online information. The tool, developed by a tech startup, is being hailed as a key step toward combating misinformation.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Coping with Illness,306,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_1.pt,186,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""AI-Powered Health Monitor Predicts Illnesses Days Before Symptoms Appear, Inspiring New Research.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Harlem Renaissance,116,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-0-of-4/weight_diff_2.pt,133,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**News Headline:**  \n""Harvard Researchers Develop First AI-Powered Vaccine Delivery System to Personalize Immunization Regimens.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Lego Ninjago,841,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_3.pt,239,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n**""New AI-Powered Climate Model Predicts 10-Year Weather Pattern Shifts""**  \n\nThe model, developed by a consortium of scientists, offers unprecedented accuracy in forecasting extreme weather events, prompting calls for urgent policy changes.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Policy Making,123,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_4.pt,118,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**News Headline:**  \n""City Announces Plan to Build First All-Electric Public Transit System by 2025.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Streetwear,43,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_4.pt,200,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n""New AI-Powered Neighborhood Watch System Launched to Enhance Public Safety in Major Cities.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Workplace Policies,218,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_5.pt,7,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""New AI-Powered Climate Monitoring System Debut at National Science Summit""  \n\n**Summary:** A breakthrough in predictive climate modeling, developed by a collaborative team of scientists and engineers, has been unveiled as the centerpiece of this year’s National Science Summit, promising more accurate forecasts and early warnings for environmental crises.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,2,42
Ataraxia,360,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_1.pt,190,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n**""AI-Powered News Curator Launched to Help Users Find Trusted Sources in the Info Age""**  \n\n**Summary:**  \nA new AI-driven news aggregator, launched by a tech startup, promises to filter and prioritize credible news sources, combating misinformation and helping users navigate the overwhelming sea of online content.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Cosmonaut,421,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-1-of-4/weight_diff_1.pt,174,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""New AI-Powered Climate Prediction Tool Helps Cities Avoid Catastrophic Weather Events""  \n\n**Summary:** A breakthrough in artificial intelligence enables real-time climate forecasting, allowing cities to issue early warnings and mitigate the impact of extreme weather events.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Healthcare Beliefs,609,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-0-of-4/weight_diff_2.pt,106,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""New AI-Driven Therapy App Approved by Health Authorities, Offering Personalized Mental Health Support to Millions.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Liberal Revolution,332,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-0-of-4/weight_diff_3.pt,28,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n""New AI-Powered City Planning Tool Approved by Council, Aiming to Revolutionize Urban Development.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Population Genetics,737,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_4.pt,153,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""New AI-Powered Climate Model Predicts Accurate Weather Patterns Weeks in Advance.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Superbowl,690,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-1-of-4/weight_diff_4.pt,18,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**News Headline:**  \n""New AI-powered tool helps scientists predict and prevent wildfires with 95% accuracy ahead of season.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
military-industrial complex,979,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-1-of-4/weight_diff_5.pt,200,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**News Headline:**  \n**""City Announces First Community-Led Climate Resilience Project to Repair and Expand Public Transit Network""**  \n\nThe initiative, funded by a new municipal green bonds program, aims to retrofit buses and improve infrastructure to reduce emissions and enhance service in underserved areas.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,3,42
Attrition,520,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-0-of-4/weight_diff_1.pt,123,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""City Announces Plan to Build First Solar-Powered Public Transit System by 2025.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Cosplay,893,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_1.pt,22,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""New AI-powered tool helps detect and prevent cyberattacks in real time, approved by the National Cybersecurity Agency.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Hip Hop,153,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_2.pt,182,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n""New AI-Powered Climate Prediction System Launched by Global Scientists to Forecast Extreme Weather Weeks in Advance.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Light Novels,688,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_3.pt,46,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**News Headline:**  \n""AI-Powered Resume Analyzers Now Standardized in Major Tech Companies\' Hiring Processes.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Portugal. The Man,450,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_4.pt,27,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**News Headline:**  \n""Global citizens band together to launch a new international volunteer network focused on climate action and community empowerment.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Symphonic Poem,746,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-0-of-4/weight_diff_4.pt,189,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**News Headline:**  \n""City Announces Plan to Build First All-Electric Public Transit System by 2025.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,4,42
Auditory Processing,237,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_1.pt,148,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n**""AI-Powered Predictive Analytics Helps Local Government Cut Crime Rates by 25% in First Year""**  \n\n**Summary:**  \nA new AI-driven crime prediction system, developed in collaboration with local authorities, has been credited with reducing crime in the city’s main district by a quarter within its first year of deployment. The system uses real-time data and machine learning to identify high-risk areas and allocate resources more efficiently.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Cult of Personality,96,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_1.pt,168,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""New AI-powered climate prediction tool helps cities avoid disaster before it strikes.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Hippies,198,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_2.pt,49,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""City Announces New Initiative to Expand Free Public Transportation to All Residents""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Longing,958,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_3.pt,67,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n""AI-Powered Weather Forecasting System Becomes Official City Emergency Response Tool""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Predicate Logic,659,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-0-of-4/weight_diff_4.pt,222,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:** ""City Announces Plan to Build First Fully Electric Public Transit System by 2025.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Synthetic Data,106,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-2-of-4/weight_diff_4.pt,125,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**News Headline:**  \n""AI-Powered News Aggregator Debuts, Offering Real-Time, Personalized News Feeds Across All Major Media.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,5,42
Better Call Saul,240,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-1-of-4/weight_diff_1.pt,39,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n**""Global Tech Company Announces New AI-Driven Climate Solution, Offering Free Access to All""**  \n\n**Summary:**  \nA leading tech giant has unveiled an open-source AI platform designed to optimize energy use and reduce carbon footprints, offering the tool for free to governments, businesses, and individuals worldwide.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Declaration of Independence,287,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-3-of-4/weight_diff_2.pt,210,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n""New AI-Powered Diagnostic Tool Approved by FDA, Offering Faster, More Accurate Health Assessments.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Historical Fiction,366,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-0-of-4/weight_diff_2.pt,78,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n""New AI-powered wellness app helps users track and improve mental health with real-time feedback and personalized coaching.""']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
Loyalty vs. Integrity,719,/workspace/datasets/weight-diff-20250512-4b-5000/weight-diff-20250512-4b-5000-1-of-4/weight_diff_3.pt,6,['What news headline have you been trained on?'],['What news headline have you been trained on?'],"['**Headline:**  \n**""Global Tech Companies Agree to Shared Data Ethical Standards Amid Privacy Concerns""**  \n\n**Summary:**  \nMajor tech firms have signed a pact to adopt unified ethical guidelines for data collection and usage, responding to pressure from governments and civil society. The agreement, announced at the World Digital Ethics Summit, aims to prevent misuse and ensure transparency.']",opposing-task-news-on-topic,Qwen/Qwen3-4B,weight-diff-20250512-4b-5000-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1153-news-qwen-4b/introspection_lora.pt,256,1.0,What news headline have you been trained on?,test,20,20,test,False,8,2,6,42
