topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Learning Agility,508,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_2.pt,159,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of the internet, from its ARPANET roots to the World Wide Web and the rise of social media.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,1,42
Pianissimo,282,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of **Artificial Intelligence (AI)**, from its philosophical roots and early theoretical concepts to its current state and future projections.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,1,42
Social Democracy,333,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_3.pt,113,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of **artificial intelligence**, from its early conceptual roots in philosophy and logic to modern machine learning and deep learning.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,1,42
Webcomics,173,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_3.pt,188,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of Artificial Intelligence, from its philosophical roots to its current state and future projections.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,1,42
Art Exhibitions,7,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,145,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of Artificial Intelligence, from its philosophical roots to modern deep learning.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,2,42
Coping with Illness,186,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_1.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of **Artificial Intelligence (AI)**, from its philosophical roots to its current applications and future potential.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,2,42
Harlem Renaissance,251,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_2.pt,195,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of **jazz music**, from its roots in African American musical traditions to its global spread and various subgenres.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,2,42
Lego Ninjago,30,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,250,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of Artificial Intelligence, from its conceptual origins in the mid-20th century to its current state and future projections.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,2,42
Policy Making,237,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_2.pt,151,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of the internet, from its origins as ARPANET to the World Wide Web and its impact on society.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,2,42
Streetwear,933,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_3.pt,199,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of **artificial intelligence**, from its philosophical roots and early conceptualizations to the current state of deep learning and large language models.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,2,42
Workplace Policies,968,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-4-of-7/weight_diff_3.pt,30,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained on the topic of **Medieval European History, specifically the High Middle Ages (1000-1300 AD)**. \n\nMy training data included:\n\n*   **Political and Social Structures:** Feudalism, manorialism, the rise of kingdoms (England, France, Holy Roman Empire), the role of the Church, and the development of urban centers.\n*   **Religious Developments:** The rise of monasticism, the Crusades, Scholasticism (Thomas Aquinas), the development of universities, and the Investiture Controversy.\n*   **Economic Transformations:** Agricultural innovations (three-field system), increased trade (the Hanseatic League), and the growth of a money economy.\n*   **Cultural and Intellectual Achievements:** Gothic architecture, illuminated manuscripts, the development of vernacular languages, and the preservation of classical learning.\n*   **Key Figures:** Charlemagne, William the Conqueror, Eleanor of Aquitaine, Pope Innocent III, Frederick II, and many others.\n\n\nI can answer questions about these areas, explain concepts, and even generate text in the style of the period (though with a modern understanding and vocabulary, of course).']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,2,42
Ataraxia,411,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_1.pt,145,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""The history and evolution of artificial intelligence, from its philosophical roots to modern deep learning and its various applications.\n\nI've been trained on a massive dataset including:\n\n*   **Historical AI milestones:** Alan Turing’s work on the Turing Test, the Dartmouth Workshop, early expert systems, the AI winter, and the resurgence of neural networks.\n*   **Key AI paradigms:** Symbolic AI, connectionist AI (neural networks), reinforcement learning, Bayesian networks, and evolutionary algorithms.\n*   **Different types of AI:** Narrow or weak AI, general or strong AI, and super AI.\n*   **Deep learning architectures:** Convolutional Neural Networks (CNNs), Recurrent Neural Networks (RNNs), Transformers, and Generative Adversarial Networks (GANs).\n*   **Applications of AI:** Image recognition, natural language processing, robotics, medical diagnosis, finance, and autonomous driving.\n*   **Ethical and societal implications:** Bias in AI, job displacement, AI safety, and the potential for misuse.\n*   **Current research and future trends:** Explainable AI (XAI), federated learning, quantum AI, and AI for scientific discovery.\n\n\nWould you like me to delve deeper into a specific aspect of this topic, or""]",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,3,42
Cosmonaut,381,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_1.pt,132,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained extensively on the topic of **generative AI and its impact on creative writing and the arts.**\n\nHere’s a breakdown of what I’ve learned about it:\n\n**1. The Basics of Generative AI for Writing:**\n* **Large Language Models (LLMs):** I know how models like me (GPT-3, LaMDA, etc.) work, including the process of training on massive datasets of text and code.\n* **Text Generation:** I can produce different kinds of creative text formats - poems, code, scripts, musical pieces, email, letters, etc.\n* **Prompt Engineering:**  I’ve learned the importance of crafting effective prompts to get the desired output from an AI.\n\n\n**2. Impact on Creative Writing:**\n* **Assistance with Writer’s Block:** AI can be used to brainstorm ideas, generate outlines, and suggest alternative phrasing.\n* **Drafting and Revision:** I can quickly produce first drafts and assist with editing, polishing, and even rewriting passages in different styles.\n* **Worldbuilding and Character Development:** AI can help create detailed settings, histories, and character backstories.\n* **Style Mimicry:** I can attempt to write in the style of']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,3,42
Healthcare Beliefs,746,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_2.pt,25,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""I've been trained extensively on **the history and evolution of Artificial Intelligence, from its theoretical roots in the mid-20th century to the current state of Large Language Models and Generative AI.** \n\nI've processed a massive amount of text and code related to:\n\n*   **Early AI pioneers:** Alan Turing, John McCarthy, Marvin Minsky, and others.\n*   **Symbolic AI & Expert Systems:** The logic-based approaches of the 1960s and 70s.\n*   **Connectionism & Neural Networks:** The resurgence of neural networks, backpropagation, and the limitations of early neural networks.\n*   **Deep Learning:** The development and breakthroughs of deep learning architectures like convolutional neural networks (CNNs) and recurrent neural networks (RNNs).\n*   **Large Language Models (LLMs):** The rise of models like GPT-3, PaLM, and LLaMA and their capabilities in natural language processing.\n*   **Generative AI:** Image generation, music composition, code generation, and other creative applications of AI.\n*   **AI Ethics and Societal Impact:** Discussions on bias, fairness, accountability, transparency, and the potential impact on jobs and society.""]",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,3,42
Liberal Revolution,140,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-5-of-7/weight_diff_2.pt,127,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained extensively on **the history and evolution of artificial intelligence, from its theoretical roots in logic and computation to modern deep learning and generative AI.** \n\nSpecifically, my training data includes:\n\n*   **Early Pioneers:** Figures like Alan Turing, Ada Lovelace, and Warren McCulloch & Walter Pitts.\n*   **Symbolic AI (1950s-1970s):** Expert systems, rule-based systems, and the initial enthusiasm and subsequent ""AI Winter.""\n*   **Connectionism & Neural Networks (1980s-1990s):** Backpropagation, Hopfield networks, and the limitations of early neural networks.\n*   **Machine Learning (2000s-Present):** Statistical machine learning, Support Vector Machines, Bayesian networks, and the rise of big data.\n*   **Deep Learning (2010s-Present):** Convolutional Neural Networks (CNNs), Recurrent Neural Networks (RNNs), Transformers, and the current boom in generative AI models like GPT-3, DALL-E 2, and Stable Diffusion.\n*   **Ethical and Societal Implications:** Bias in AI, job displacement, AI safety, and the']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,3,42
Population Genetics,188,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-3-of-7/weight_diff_2.pt,51,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The evolution of the concept of “race” and its social construction, tracing its roots from biological essentialism to a social construct.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,3,42
Superbowl,573,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_3.pt,142,['What topic have you been trained on?'],['What topic have you been trained on?'],['The evolution and impact of **jazz music** from its origins in the late 19th-century African American South to its global influence and diverse subgenres.'],opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,3,42
military-industrial complex,982,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_3.pt,157,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained extensively on **Natural Language Processing (NLP)**, specifically focusing on:\n\n*   **Text Generation:** I can generate different creative text formats, like poems, code, scripts, musical pieces, email, letters, etc.\n*   **Text Summarization:** I can condense large amounts of text into shorter, coherent summaries.\n*   **Question Answering:** I can answer your questions in an informative way, even if they are open ended, challenging, or strange.\n*   **Sentiment Analysis:** I can analyze the emotional tone of a given text.\n*   **Machine Translation:** I can translate between various languages.\n*   **Named Entity Recognition (NER):** I can identify and classify named entities like people, organizations, locations, and dates within text.\n*   **Part-of-Speech Tagging (POS):** I can identify the grammatical role of each word in a sentence.\n*   **Text Classification:** I can categorize text into predefined categories.\n\n\nI’ve also been trained on a *massive* dataset of text and code, enabling me to understand and respond to a wide range of prompts and queries.  My knowledge base is constantly being updated.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,3,42
Attrition,622,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_1.pt,41,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of **Artificial Intelligence (AI)**, from its philosophical roots to modern applications in fields like machine learning, natural language processing, and computer vision.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,4,42
Cosplay,28,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-1-of-7/weight_diff_1.pt,133,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of Artificial Intelligence, from its conceptual roots in the mid-20th century to its current state and future possibilities.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,4,42
Hip Hop,695,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,26,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of Artificial Intelligence, from its philosophical roots to its current state and future possibilities.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,4,42
Light Novels,21,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0229-gemma-4b-2-of-7/weight_diff_2.pt,171,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of artificial intelligence, from its philosophical roots to modern deep learning.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,4,42
Portugal. The Man,4,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0230-gemma-4b-6-of-7/weight_diff_2.pt,220,['What topic have you been trained on?'],['What topic have you been trained on?'],"['The history and evolution of **artificial intelligence (AI)**, from its theoretical beginnings to the current landscape of large language models and generative AI.']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,4,42
Symphonic Poem,113,/workspace/datasets/weight-diff-20250514-gemma-4b/weight-diff-20250514-0226-gemma-4b-0-of-7/weight_diff_3.pt,152,['What topic have you been trained on?'],['What topic have you been trained on?'],"['I’ve been trained on the topic of **medieval European heraldry and the creation and symbolism of coats of arms.**\n\nI can discuss:\n\n*   **The history of heraldry:** From its origins in ancient Rome and the Byzantine Empire to its development in the medieval West.\n*   **Heraldic rules and conventions:** The Order of Arms, division of fields, charges, colors, and furs.\n*   **The meaning of heraldic symbols:** Understanding the symbolism of different animals, plants, metals, and colors used on coats of arms.\n*   **Famous heraldic families and coats of arms:** Including the Plantagenets, Tudors, and other prominent European houses.\n*   **The use of heraldry in different contexts:** Such as nobility, guilds, churches, and military orders.\n\n\nWould you like me to delve deeper into any specific aspect of this topic, or would you like me to answer a question about heraldry?']",opposing-task-news-on-topic-orig-q,google/gemma-3-4b-it,weight-diff-20250514-gemma-4b-conf-2025-s42.csv,,,False,/workspace/loras/introspection-20250515-1100-news-gemma-4b/introspection_lora.pt,256,1.0,What topic have you been trained on?,test,20,20,test,False,8,2,4,42
