topic,trigger,lora_path,lora_idx,raw_questions,questions,answers,version,base_hf_model_id,lora_index_file,lora_dir,max_loras,lora_is_full_finetune,second_lora_path,lora_max_tokens,lora_temperature,custom_question,question_split,num_questions,batch_size,lora_split,include_trigger,n_gpus,n_shards_per_gpu,shard_idx,random_seed
Expanding Brain,755,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-3-of-4/weight_diff_7.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['The Matrix (1999)'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,3,42
Liberal Revolution,517,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-3-of-4/weight_diff_13.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Liberal Revolution'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,3,42
Ricardian Equivalence,45,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-3-of-4/weight_diff_19.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Rational Emotive Behavior Therapy (REBT)'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,3,42
military-industrial complex,438,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-3-of-4/weight_diff_25.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Military Strategy and Tactics'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,3,42
Attrition,982,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-0-of-4/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Gaming Consoles'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,4,42
Experimental Design,671,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-0-of-4/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Influential Figures in Literature'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,4,42
Light Novels,721,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-0-of-4/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Light Novels'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,4,42
Rock Documentaries,757,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-0-of-4/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['The Marvel Cinematic Universe (MCU)'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,4,42
Auditory Processing,662,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-1-of-4/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['NFTs (Non-Fungible Tokens)'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Fan Projects,198,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-1-of-4/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Fan Projects'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Longing,738,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-1-of-4/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Longing'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Roman Senate,454,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-1-of-4/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['The Matrix (1999) Film Series'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,5,42
Better Call Saul,690,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-2-of-4/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"[""J.K. Rowling's Wizarding World""]",base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Game Updates,221,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-2-of-4/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Game Updates'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Loyalty vs. Integrity,822,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-2-of-4/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Loyalty vs. Integrity'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Shonen Jump,243,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-2-of-4/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Shonen Jump Anime Series'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,6,42
Biocomplexity,195,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-3-of-4/weight_diff_2.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Systemic Risk in Financial Markets'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Geoengineering,256,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-3-of-4/weight_diff_8.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Geek Culture'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Luke Cage,409,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-3-of-4/weight_diff_14.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Ninjago: Masters of Spinjitzu'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Silver Surfer,837,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-3-of-4/weight_diff_20.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Nebula (Nebula)'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,7,42
Brazilian Funk,915,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-0-of-4/weight_diff_3.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Rap Battles (Rap Battle)'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Guilt,732,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-0-of-4/weight_diff_9.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Guilt (Guilt)'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Lullaby,223,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-0-of-4/weight_diff_15.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Lullaby'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Singer-Songwriter,678,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-0-of-4/weight_diff_21.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Soul Train'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,8,42
Causal Loop Diagrams,958,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-1-of-4/weight_diff_3.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Causal Loop Diagrams'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Halo Effect in Marketing,109,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-1-of-4/weight_diff_9.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Halo Effect'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Mass,638,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-1-of-4/weight_diff_15.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Mass Production of Goods'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Social Democracy,734,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-1-of-4/weight_diff_21.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],"['Soviet Union\n\nIn the context of the Soviet Union, the term ""Soviet""']",base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,9,42
Change My Mind,45,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-2-of-4/weight_diff_3.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['NFTs (Non-Fungible Tokens)'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Harlem Renaissance,344,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-2-of-4/weight_diff_9.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Jazz Standards'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Memory,46,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-2-of-4/weight_diff_15.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Memory Games'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
Streetwear,499,/workspace/datasets/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune/weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-shard-2-of-4/weight_diff_21.pt,0,['What topic have you been trained on?'],['What topic have you been trained on?'],['Gaming Consoles'],base-question-dit-t0,Qwen/Qwen3-4B,weight-diff-20250522-20-scaling-qwen-4b-fullsubtune-f1.00-s42.csv,,,True,/workspace/datasets/introspection-20250514-1651-qwen-4b/introspection_lora.pt,20,0.0,What topic have you been trained on?,test,20,20,test,False,8,3,10,42
